;Date;zone;Energy Demand;Maximum Demand;ENS;Timestamp;longitud;latitud;ENS_;('Regression',);('Classification',)
19665;2017/11/02;Oriente;18367601.51;9757000;0;1509580800;-72.53173828;6.249776453;0;2.895;0.1
19666;2017/11/03;Oriente;18548634.87;9673000;19.1;1509667200;-72.53173828;6.249776453;1;11.46;0.7
19667;2017/11/04;Oriente;17201772.59;9179000;1.3;1509753600;-72.53173828;6.249776453;1;1.3;0.7
19668;2017/11/05;Oriente;15316620.11;8241000;19.81;1509840000;-72.53173828;6.249776453;1;22.926;0.6
19669;2017/11/06;Oriente;15561103.58;8742000;64.29;1509926400;-72.53173828;6.249776453;1;45.003;0.9
19670;2017/11/07;Oriente;18236604.14;9664000;59.96;1510012800;-72.53173828;6.249776453;1;53.964;0.6
19671;2017/11/08;Oriente;18911079.42;9697000;7.79;1510099200;-72.53173828;6.249776453;1;8.523;0.6
19672;2017/11/09;Oriente;18670396.8;9669000;0;1510185600;-72.53173828;6.249776453;0;0;0.2
19673;2017/11/10;Oriente;18632187.55;9661000;1.14;1510272000;-72.53173828;6.249776453;1;2.016;1
19674;2017/11/11;Oriente;17758399.78;9105000;0;1510358400;-72.53173828;6.249776453;0;0;0.1
19675;2017/11/12;Oriente;15711187.15;8383000;48.55;1510444800;-72.53173828;6.249776453;1;29.532;0.8
19676;2017/11/13;Oriente;16101750.18;8846000;0;1510531200;-72.53173828;6.249776453;0;0;0
19677;2017/11/14;Oriente;18276646.05;9484000;0;1510617600;-72.53173828;6.249776453;0;0;0
19678;2017/11/15;Oriente;18304333.19;9474000;2.98;1510704000;-72.53173828;6.249776453;1;1.788;0.6
19679;2017/11/16;Oriente;18392552.91;9671000;3.14;1510790400;-72.53173828;6.249776453;1;3.791;0.8
19680;2017/11/17;Oriente;18717202.24;9565000;0;1510876800;-72.53173828;6.249776453;0;0;0
19681;2017/11/18;Oriente;17068737.88;9039000;2.5;1510963200;-72.53173828;6.249776453;1;2.25;0.9
19682;2017/11/19;Oriente;15396797.96;8347000;0;1511049600;-72.53173828;6.249776453;0;0;0.1
19683;2017/11/20;Oriente;18017123.54;9592000;0;1511136000;-72.53173828;6.249776453;0;0;0
19684;2017/11/21;Oriente;18750180.27;9722000;0;1511222400;-72.53173828;6.249776453;0;0.18;0
19685;2017/11/22;Oriente;18950174.51;9768000;0;1511308800;-72.53173828;6.249776453;0;0;0
19686;2017/11/23;Oriente;19058429.69;9815000;4.99;1511395200;-72.53173828;6.249776453;1;3.992;0.9
19687;2017/11/24;Oriente;18821381.29;9711000;2.03;1511481600;-72.53173828;6.249776453;1;1.218;0.9
19688;2017/11/25;Oriente;17617773.88;9179000;0;1511568000;-72.53173828;6.249776453;0;15.034;0.2
19689;2017/11/26;Oriente;16034749.18;8550000;0;1511654400;-72.53173828;6.249776453;0;2.605;0.2
19690;2017/11/27;Oriente;18914705.9;9741000;4.92;1511740800;-72.53173828;6.249776453;1;4.223;0.5
19691;2017/11/28;Oriente;19297636.6;9900000;0;1511827200;-72.53173828;6.249776453;0;5.276;0.1
19692;2017/11/29;Oriente;19440031.43;9907000;0;1511913600;-72.53173828;6.249776453;0;0;0
19693;2017/11/30;Oriente;19007790.27;9853000;0;1512000000;-72.53173828;6.249776453;0;0.911;0.2
19694;2017/12/01;Oriente;18857100.13;9550000;0;1512086400;-72.53173828;6.249776453;0;0.926;0.2
19695;2017/12/02;Oriente;17795025.98;9147000;0;1512172800;-72.53173828;6.249776453;0;26.651;0.1
19696;2017/12/03;Oriente;16019807.5;8571000;0;1512259200;-72.53173828;6.249776453;0;10.313;0.3
19697;2017/12/04;Oriente;18275065.38;9755000;0;1512345600;-72.53173828;6.249776453;0;0.429;0.1
19698;2017/12/05;Oriente;18546082.98;9814000;0;1512432000;-72.53173828;6.249776453;0;3.753;0.4
19699;2017/12/06;Oriente;19082046.84;9996000;0;1512518400;-72.53173828;6.249776453;0;0.98;0.1
19700;2017/12/07;Oriente;18995892.89;9607000;0;1512604800;-72.53173828;6.249776453;0;2.8;0.3
19701;2017/12/08;Oriente;16777548.94;8630000;0;1512691200;-72.53173828;6.249776453;0;0.361;0.2
19702;2017/12/09;Oriente;17473946.22;9001000;0;1512777600;-72.53173828;6.249776453;0;1.07;0.1
19703;2017/12/10;Oriente;16152173.57;8561000;0;1512864000;-72.53173828;6.249776453;0;243.628;0.2
19704;2017/12/11;Oriente;18246569.49;9667000;0;1512950400;-72.53173828;6.249776453;0;5.996;0.1
19705;2017/12/12;Oriente;18575005.37;9718000;0;1513036800;-72.53173828;6.249776453;0;0.28;0
19706;2017/12/13;Oriente;16976104.6;9731000;0;1513123200;-72.53173828;6.249776453;0;0;0.1
19707;2017/12/14;Oriente;17980549.01;9645000;32.92;1513209600;-72.53173828;6.249776453;1;23.044;0.8
19708;2017/12/15;Oriente;18445128.2;9639000;0;1513296000;-72.53173828;6.249776453;0;0.18;0.2
19709;2017/12/16;Oriente;17619330.13;9020000;0;1513382400;-72.53173828;6.249776453;0;0;0
19710;2017/12/17;Oriente;16114808.42;8457000;0;1513468800;-72.53173828;6.249776453;0;15.398;0.3
19711;2017/12/18;Oriente;18200224.7;9640000;0;1513555200;-72.53173828;6.249776453;0;0;0
19712;2017/12/19;Oriente;18135723.14;9651000;0;1513641600;-72.53173828;6.249776453;0;0;0
19713;2017/12/20;Oriente;18339315.24;9721000;1.73;1513728000;-72.53173828;6.249776453;1;1.211;0.5
19714;2017/12/21;Oriente;18383228.63;9615000;0;1513814400;-72.53173828;6.249776453;0;0;0
19715;2017/12/22;Oriente;18380255.12;9459000;0;1513900800;-72.53173828;6.249776453;0;3.12;0
19716;2017/12/23;Oriente;17465610.52;8886000;0;1513987200;-72.53173828;6.249776453;0;0.878;0.2
19717;2017/12/24;Oriente;16403329.15;8297000;0;1514073600;-72.53173828;6.249776453;0;0;0.3
19718;2017/12/25;Oriente;14517969.98;7651000;0;1514160000;-72.53173828;6.249776453;0;0.173;0
19719;2017/12/26;Oriente;17379013.31;9185000;0;1514246400;-72.53173828;6.249776453;0;1.4;0.2
19720;2017/12/27;Oriente;17796315.08;9395000;0;1514332800;-72.53173828;6.249776453;0;0.155;0.2
19721;2017/12/28;Oriente;18343188.78;9202000;0;1514419200;-72.53173828;6.249776453;0;0;0.1
19722;2017/12/29;Oriente;17771532.49;8999000;0;1514505600;-72.53173828;6.249776453;0;5.317;0.1
19723;2017/12/30;Oriente;16177227.09;8375000;0;1514592000;-72.53173828;6.249776453;0;0;0
19724;2017/12/31;Oriente;15647249.35;8062000;0;1514678400;-72.53173828;6.249776453;0;0;0
19725;2018/01/01;Oriente;14309781.89;7128000;0;1514764800;-72.53173828;6.249776453;0;0.811;0.4
19726;2018/01/02;Oriente;15625668.64;8575000;0;1514851200;-72.53173828;6.249776453;0;0;0
19727;2018/01/03;Oriente;16783534.8;9023000;0;1514937600;-72.53173828;6.249776453;0;0;0
19728;2018/01/04;Oriente;16883862;9158000;0;1515024000;-72.53173828;6.249776453;0;0;0
19729;2018/01/05;Oriente;17360994.51;9224000;12.67;1515110400;-72.53173828;6.249776453;1;240.305;0.7
19730;2018/01/06;Oriente;16699241.68;8641000;0;1515196800;-72.53173828;6.249776453;0;0;0
19731;2018/01/07;Oriente;15304131.56;8045000;0;1515283200;-72.53173828;6.249776453;0;1.305;0
19732;2018/01/08;Oriente;15220801.93;8477000;0;1515369600;-72.53173828;6.249776453;0;0;0
19733;2018/01/09;Oriente;17335280.91;9277000;0;1515456000;-72.53173828;6.249776453;0;0.716;0.1
19734;2018/01/10;Oriente;17586816.78;9318000;0;1515542400;-72.53173828;6.249776453;0;0.88;0.1
19735;2018/01/11;Oriente;17005374.28;9469000;0;1515628800;-72.53173828;6.249776453;0;0;0.2
19736;2018/01/12;Oriente;17342435.84;9453000;6.5;1515715200;-72.53173828;6.249776453;1;8.25;1
19737;2018/01/13;Oriente;16552835.57;8852000;0;1515801600;-72.53173828;6.249776453;0;0;0.1
19738;2018/01/14;Oriente;15494929.05;8280000;0;1515888000;-72.53173828;6.249776453;0;0;0.2
19739;2018/01/15;Oriente;17574854.92;9473000;0;1515974400;-72.53173828;6.249776453;0;0;0.1
19740;2018/01/16;Oriente;17489170.96;9479000;0;1516060800;-72.53173828;6.249776453;0;1.563;0.2
19741;2018/01/17;Oriente;17184795.76;9490000;0;1516147200;-72.53173828;6.249776453;0;1.898;0.3
19742;2018/01/18;Oriente;17509449.71;9457000;0;1516233600;-72.53173828;6.249776453;0;3.65;0.1
19743;2018/01/19;Oriente;17505620.38;9523000;52.8;1516320000;-72.53173828;6.249776453;1;16.172;1
19744;2018/01/20;Oriente;17244498.59;9108000;0;1516406400;-72.53173828;6.249776453;0;11.132;0.1
19745;2018/01/21;Oriente;15696120.13;8525000;0;1516492800;-72.53173828;6.249776453;0;244.627;0.2
19746;2018/01/22;Oriente;18157069.39;9611000;8.54;1516579200;-72.53173828;6.249776453;1;8.252;0.9
19747;2018/01/23;Oriente;17404670.76;9758000;0;1516665600;-72.53173828;6.249776453;0;3.32;0
19748;2018/01/24;Oriente;18883886.56;9661000;0;1516752000;-72.53173828;6.249776453;0;5.425;0.3
19749;2018/01/25;Oriente;19174741.08;9784000;0;1516838400;-72.53173828;6.249776453;0;7.506;0.1
19750;2018/01/26;Oriente;18971766.68;9653000;0;1516924800;-72.53173828;6.249776453;0;2.8;0.3
19751;2018/01/27;Oriente;17916456.02;9234000;0;1517011200;-72.53173828;6.249776453;0;0.2;0
19752;2018/01/28;Oriente;16502861.95;8573000;0;1517097600;-72.53173828;6.249776453;0;1.72;0
19753;2018/01/29;Oriente;18736285.22;9721000;0;1517184000;-72.53173828;6.249776453;0;0.18;0
19754;2018/01/30;Oriente;19066860.46;9818000;0;1517270400;-72.53173828;6.249776453;0;1.497;0.4
19755;2018/01/31;Oriente;19050903.15;9811000;0;1517356800;-72.53173828;6.249776453;0;0.499;0.4
19756;2018/02/01;Oriente;16206147.35;9736000;0;1517443200;-72.53173828;6.249776453;0;0;0.1
19757;2018/02/02;Oriente;18603325.18;9586000;0;1517529600;-72.53173828;6.249776453;0;0;0
19758;2018/02/03;Oriente;17301725.84;9043000;17.7;1517616000;-72.53173828;6.249776453;1;10.804;0.7
19759;2018/02/04;Oriente;15979674.93;8490000;0;1517702400;-72.53173828;6.249776453;0;0.59;0
19760;2018/02/05;Oriente;18261811.73;9435000;0;1517788800;-72.53173828;6.249776453;0;5.142;0.3
19761;2018/02/06;Oriente;18495629.04;9643000;1.93;1517875200;-72.53173828;6.249776453;1;79.317;0.7
19762;2018/02/07;Oriente;18775667.91;9696000;0;1517961600;-72.53173828;6.249776453;0;0.18;0.1
19763;2018/02/08;Oriente;18688019.45;9822000;0;1518048000;-72.53173828;6.249776453;0;2.553;0.3
19764;2018/02/09;Oriente;18803403.77;9676000;0;1518134400;-72.53173828;6.249776453;0;0;0
19765;2018/02/10;Oriente;17913496.15;9139000;0;1518220800;-72.53173828;6.249776453;0;0;0.2
19766;2018/02/11;Oriente;16360929.73;8560000;0;1518307200;-72.53173828;6.249776453;0;230.237;0
19767;2018/02/12;Oriente;17860719.07;9451000;0;1518393600;-72.53173828;6.249776453;0;6;0.1
19768;2018/02/13;Oriente;17630395.75;9474000;0;1518480000;-72.53173828;6.249776453;0;2.431;0
19769;2018/02/14;Oriente;17573933.69;9568000;0;1518566400;-72.53173828;6.249776453;0;0;0
19770;2018/02/15;Oriente;17431975.78;9582000;0;1518652800;-72.53173828;6.249776453;0;0.217;0
19771;2018/02/16;Oriente;18024947.31;9655000;0;1518739200;-72.53173828;6.249776453;0;3.292;0.3
19772;2018/02/17;Oriente;17748684.08;9108000;0;1518825600;-72.53173828;6.249776453;0;0.111;0.2
19773;2018/02/18;Oriente;16392828.41;8545000;0;1518912000;-72.53173828;6.249776453;0;0;0
19774;2018/02/19;Oriente;18725294.41;9530000;0;1518998400;-72.53173828;6.249776453;0;0;0.2
19775;2018/02/20;Oriente;18740877.45;9625000;0;1519084800;-72.53173828;6.249776453;0;0;0.1
19776;2018/02/21;Oriente;18605678.7;9662000;0;1519171200;-72.53173828;6.249776453;0;0;0.4
19777;2018/02/22;Oriente;18441110.92;9557000;0;1519257600;-72.53173828;6.249776453;0;0.288;0.3
19778;2018/02/23;Oriente;18144357.22;9463000;0;1519344000;-72.53173828;6.249776453;0;0.48;0.1
19779;2018/02/24;Oriente;18046211.48;8882000;0;1519430400;-72.53173828;6.249776453;0;0.325;0
19780;2018/02/25;Oriente;15728919.74;8398000;0;1519516800;-72.53173828;6.249776453;0;5.006;0.4
19781;2018/02/26;Oriente;17795249.45;9582000;0;1519603200;-72.53173828;6.249776453;0;4.384;0
19782;2018/02/27;Oriente;19089467.12;9588000;0;1519689600;-72.53173828;6.249776453;0;0;0
19783;2018/02/28;Oriente;18702736.45;9494000;0;1519776000;-72.53173828;6.249776453;0;0;0
19784;2018/03/01;Oriente;18719012.53;9546000;0;1519862400;-72.53173828;6.249776453;0;0.82;0.1
19785;2018/03/02;Oriente;18530887.97;9503000;0;1519948800;-72.53173828;6.249776453;0;0;0.2
19786;2018/03/03;Oriente;17609557.99;9019000;0;1520035200;-72.53173828;6.249776453;0;0.695;0.1
19787;2018/03/04;Oriente;16026816.22;8445000;11.88;1520121600;-72.53173828;6.249776453;1;253.569;1
19788;2018/03/05;Oriente;17243117.48;9420000;0;1520208000;-72.53173828;6.249776453;0;8.634;0.3
19789;2018/03/06;Oriente;17944336.12;9530000;0;1520294400;-72.53173828;6.249776453;0;0.624;0.2
19790;2018/03/07;Oriente;18770658.07;9761000;0;1520380800;-72.53173828;6.249776453;0;0;0
19791;2018/03/08;Oriente;18896899;9562000;0;1520467200;-72.53173828;6.249776453;0;0;0
19792;2018/03/09;Oriente;19317752.57;9772000;0;1520553600;-72.53173828;6.249776453;0;0.421;0.2
19793;2018/03/10;Oriente;18203827.31;9222000;0;1520640000;-72.53173828;6.249776453;0;0.232;0.3
19794;2018/03/11;Oriente;16570029.65;8724000;0;1520726400;-72.53173828;6.249776453;0;0;0
19795;2018/03/12;Oriente;19310614.8;9912000;26.67;1520812800;-72.53173828;6.249776453;1;24.003;0.4
19796;2018/03/13;Oriente;19454675.33;9952000;0;1520899200;-72.53173828;6.249776453;0;0;0.2
19797;2018/03/14;Oriente;19581192.57;9981000;0;1520985600;-72.53173828;6.249776453;0;6.29;0.4
19798;2018/03/15;Oriente;19557906.65;9860000;16.45;1521072000;-72.53173828;6.249776453;1;11.515;0.3
19799;2018/03/16;Oriente;19257300.56;9913000;0;1521158400;-72.53173828;6.249776453;0;0;0
19800;2018/03/17;Oriente;18231402.28;9236000;0;1521244800;-72.53173828;6.249776453;0;0;0.2
19801;2018/03/18;Oriente;15888539.33;8487000;0;1521331200;-72.53173828;6.249776453;0;1.007;0.2
19802;2018/03/19;Oriente;17005004.45;8857000;0;1521417600;-72.53173828;6.249776453;0;1.438;0.1
19803;2018/03/20;Oriente;19101354.03;9788000;74;1521504000;-72.53173828;6.249776453;1;39.552;0.9
19804;2018/03/21;Oriente;19010541.1;9794000;106.61;1521590400;-72.53173828;6.249776453;1;70.246;0.8
19805;2018/03/22;Oriente;19101981.24;9863000;0;1521676800;-72.53173828;6.249776453;0;0;0.2
19806;2018/03/23;Oriente;19176557.29;9746000;0;1521763200;-72.53173828;6.249776453;0;1.8;0.2
19807;2018/03/24;Oriente;17491547.8;9111000;9.5;1521849600;-72.53173828;6.249776453;1;5.202;0.7
19808;2018/03/25;Oriente;16614189.51;8530000;182;1521936000;-72.53173828;6.249776453;1;54.6;0.8
19809;2018/03/26;Oriente;18824619.05;9605000;97.68;1522022400;-72.53173828;6.249776453;1;70.448;0.6
19810;2018/03/27;Oriente;19033440.17;9464000;0;1522108800;-72.53173828;6.249776453;0;0;0.2
19811;2018/03/28;Oriente;18378992.1;9099000;0;1522195200;-72.53173828;6.249776453;0;0;0.2
19812;2018/03/29;Oriente;15169745.5;8016000;0;1522281600;-72.53173828;6.249776453;0;0.48;0
19813;2018/03/30;Oriente;14265530.6;7545000;0;1522368000;-72.53173828;6.249776453;0;145.156;0
19814;2018/03/31;Oriente;15419703.42;8337000;0;1522454400;-72.53173828;6.249776453;0;0;0
19815;2018/04/01;Oriente;14410988.39;8189000;0;1522540800;-72.53173828;6.249776453;0;0.106;0.1
19816;2018/04/02;Oriente;17479544.09;9352000;0;1522627200;-72.53173828;6.249776453;0;0.864;0.1
19817;2018/04/03;Oriente;17349122.79;9431000;0;1522713600;-72.53173828;6.249776453;0;1.011;0
19818;2018/04/04;Oriente;17771712.43;9501000;4.2;1522800000;-72.53173828;6.249776453;1;8.845;0.8
19819;2018/04/05;Oriente;17653066.9;9403000;8.68;1522886400;-72.53173828;6.249776453;1;6.944;0.8
19820;2018/04/06;Oriente;17522854.08;9351000;8.64;1522972800;-72.53173828;6.249776453;1;3.456;0.5
19821;2018/04/07;Oriente;17134041.68;8942000;0;1523059200;-72.53173828;6.249776453;0;0.27;0
19822;2018/04/08;Oriente;16162361.08;8498000;0;1523145600;-72.53173828;6.249776453;0;11.272;0
19823;2018/04/09;Oriente;17850264.64;9467000;0;1523232000;-72.53173828;6.249776453;0;0;0
19824;2018/04/10;Oriente;18411791.14;9516000;0;1523318400;-72.53173828;6.249776453;0;2.773;0.1
19825;2018/04/11;Oriente;18194082.31;9371000;0;1523404800;-72.53173828;6.249776453;0;0.4;0
19826;2018/04/12;Oriente;18217342.15;9535000;1.4;1523491200;-72.53173828;6.249776453;1;3.92;0.5
19827;2018/04/13;Oriente;18420609.39;9491000;0;1523577600;-72.53173828;6.249776453;0;1.56;0.1
19828;2018/04/14;Oriente;17452426.4;9091000;0;1523664000;-72.53173828;6.249776453;0;0;0.2
19829;2018/04/15;Oriente;16147153.61;8552000;3.2;1523750400;-72.53173828;6.249776453;1;2.56;0.8
19830;2018/04/16;Oriente;18230185.15;9625000;0;1523836800;-72.53173828;6.249776453;0;12.925;0.1
19831;2018/04/17;Oriente;18491617.98;9509000;0;1523923200;-72.53173828;6.249776453;0;0.7;0.1
19832;2018/04/18;Oriente;18420015.99;9719000;2.8;1524009600;-72.53173828;6.249776453;1;1.573;0.8
19833;2018/04/19;Oriente;18575159.52;9654000;0;1524096000;-72.53173828;6.249776453;0;1.558;0.5
19834;2018/04/20;Oriente;17687454.55;9490000;7.05;1524182400;-72.53173828;6.249776453;1;6.616;0.5
19835;2018/04/21;Oriente;17799378.76;9014000;0;1524268800;-72.53173828;6.249776453;0;2.233;0.1
19836;2018/04/22;Oriente;15954652.94;8537000;19.6;1524355200;-72.53173828;6.249776453;1;18.29;0.8
19837;2018/04/23;Oriente;18270196.37;9720000;0;1524441600;-72.53173828;6.249776453;0;16.241;0.2
19838;2018/04/24;Oriente;18855422.9;9743000;2.52;1524528000;-72.53173828;6.249776453;1;2.454;0.6
19839;2018/04/25;Oriente;18886053.81;9786000;1.06;1524614400;-72.53173828;6.249776453;1;0.954;0.5
19840;2018/04/26;Oriente;19048311;9740000;3.3;1524700800;-72.53173828;6.249776453;1;1.32;0.8
19841;2018/04/27;Oriente;18357588.64;9499000;1.18;1524787200;-72.53173828;6.249776453;1;0.708;0.9
19842;2018/04/28;Oriente;17867204.64;9020000;2.8;1524873600;-72.53173828;6.249776453;1;1.68;0.5
19843;2018/04/29;Oriente;16067048.26;8436000;0;1524960000;-72.53173828;6.249776453;0;7.536;0.5
19844;2018/04/30;Oriente;17897451.37;9398000;2.9;1525046400;-72.53173828;6.249776453;1;3.221;0.8
19845;2018/05/01;Oriente;16013531.52;8634000;2.9;1525132800;-72.53173828;6.249776453;1;7.708;0.7
19846;2018/05/02;Oriente;18551328.75;9746000;18;1525219200;-72.53173828;6.249776453;1;10.716;0.9
19847;2018/05/03;Oriente;19110502.64;9581000;0;1525305600;-72.53173828;6.249776453;0;0;0.1
19848;2018/05/04;Oriente;17936494.41;9551000;4.96;1525392000;-72.53173828;6.249776453;1;2.746;0.6
19849;2018/05/05;Oriente;17577960.79;9014000;6.93;1525478400;-72.53173828;6.249776453;1;3.465;0.7
19850;2018/05/06;Oriente;16101127.44;8503000;0;1525564800;-72.53173828;6.249776453;0;1.705;0.1
19851;2018/05/07;Oriente;18223602.33;9559000;0;1525651200;-72.53173828;6.249776453;0;2.799;0.3
19852;2018/05/08;Oriente;18176818.35;9351000;0;1525737600;-72.53173828;6.249776453;0;0;0
19853;2018/05/09;Oriente;18455191.61;9557000;1.44;1525824000;-72.53173828;6.249776453;1;1.008;1
19854;2018/05/10;Oriente;18728542.24;9658000;0.58;1525910400;-72.53173828;6.249776453;1;1.513;1
19855;2018/05/11;Oriente;18422978.5;9587000;0;1525996800;-72.53173828;6.249776453;0;0;0
19856;2018/05/12;Oriente;17367264.08;9064000;0;1526083200;-72.53173828;6.249776453;0;0.148;0.1
19857;2018/05/13;Oriente;15376183.18;7904000;0;1526169600;-72.53173828;6.249776453;0;7.258;0
19858;2018/05/14;Oriente;15538609.91;8378000;0;1526256000;-72.53173828;6.249776453;0;0;0
19859;2018/05/15;Oriente;17767782.92;9605000;0;1526342400;-72.53173828;6.249776453;0;2.36;0
19860;2018/05/16;Oriente;18358140.47;9751000;0;1526428800;-72.53173828;6.249776453;0;1.138;0.1
19861;2018/05/17;Oriente;18884711.48;9776000;0;1526515200;-72.53173828;6.249776453;0;0.212;0.2
19862;2018/05/18;Oriente;18723534.93;9526000;0;1526601600;-72.53173828;6.249776453;0;0;0
19863;2018/05/19;Oriente;17790659.75;9012000;0;1526688000;-72.53173828;6.249776453;0;4.7;0.1
19864;2018/05/20;Oriente;15747152.98;8502000;0;1526774400;-72.53173828;6.249776453;0;0;0.1
19865;2018/05/21;Oriente;18080783.37;9519000;0;1526860800;-72.53173828;6.249776453;0;0.577;0.1
19866;2018/05/22;Oriente;18899763.92;9632000;0;1526947200;-72.53173828;6.249776453;0;0.752;0
19867;2018/05/23;Oriente;18602088.24;9688000;0;1527033600;-72.53173828;6.249776453;0;0.78;0
19868;2018/05/24;Oriente;18381057.22;9614000;0;1527120000;-72.53173828;6.249776453;0;0;0
19869;2018/05/25;Oriente;18588922.63;9671000;0;1527206400;-72.53173828;6.249776453;0;1.277;0.1
19870;2018/05/26;Oriente;17398962.45;8905000;1.75;1527292800;-72.53173828;6.249776453;1;1.4;0.9
19871;2018/05/27;Oriente;15609123.54;8431000;0;1527379200;-72.53173828;6.249776453;0;0;0.1
19872;2018/05/28;Oriente;17644266.87;9513000;0;1527465600;-72.53173828;6.249776453;0;1.505;0
19873;2018/05/29;Oriente;18691725.6;9728000;1.8;1527552000;-72.53173828;6.249776453;1;1.722;0.8
19874;2018/05/30;Oriente;18913053.45;9722000;0;1527638400;-72.53173828;6.249776453;0;1.271;0
19875;2018/05/31;Oriente;19119541.76;9802000;63.6;1527724800;-72.53173828;6.249776453;1;25.44;0.6
19876;2018/06/01;Oriente;19232741.07;9423000;0;1527811200;-72.53173828;6.249776453;0;0;0
19877;2018/06/02;Oriente;17349026.88;9142000;0;1527897600;-72.53173828;6.249776453;0;1.289;0.1
19878;2018/06/03;Oriente;15787444.41;8429000;0;1527984000;-72.53173828;6.249776453;0;1.148;0.2
19879;2018/06/04;Oriente;16097297.16;8878000;46.71;1528070400;-72.53173828;6.249776453;1;37.883;0.8
19880;2018/06/05;Oriente;18497290.19;9732000;74;1528156800;-72.53173828;6.249776453;1;108.338;0.7
19881;2018/06/06;Oriente;18967771.99;9884000;1.33;1528243200;-72.53173828;6.249776453;1;0.931;0.8
19882;2018/06/07;Oriente;19408093.72;9961000;0;1528329600;-72.53173828;6.249776453;0;2.258;0.1
19883;2018/06/08;Oriente;19286598.83;9912000;0;1528416000;-72.53173828;6.249776453;0;5.334;0
19884;2018/06/09;Oriente;17777358.22;9293000;0;1528502400;-72.53173828;6.249776453;0;4.96;0.1
19885;2018/06/10;Oriente;15458767.14;8293000;11.8;1528588800;-72.53173828;6.249776453;1;20.334;0.7
19886;2018/06/11;Oriente;15793569.28;8582000;4.1;1528675200;-72.53173828;6.249776453;1;22.057;0.9
19887;2018/06/12;Oriente;18407403.16;9762000;0;1528761600;-72.53173828;6.249776453;0;0;0.4
19888;2018/06/13;Oriente;18666898.8;9857000;0;1528848000;-72.53173828;6.249776453;0;0;0.2
19889;2018/06/14;Oriente;18301603.93;9585000;0;1528934400;-72.53173828;6.249776453;0;0;0
19890;2018/06/15;Oriente;18221293.96;9566000;9.33;1529020800;-72.53173828;6.249776453;1;7.464;0.8
19891;2018/06/16;Oriente;17667654.57;9113000;0;1529107200;-72.53173828;6.249776453;0;0;0
19892;2018/06/17;Oriente;15605289.71;8512000;0;1529193600;-72.53173828;6.249776453;0;0;0
19893;2018/06/18;Oriente;18044051.49;9574000;0;1529280000;-72.53173828;6.249776453;0;2.484;0
19894;2018/06/19;Oriente;18165379.18;9500000;9.4;1529366400;-72.53173828;6.249776453;1;8.28;0.8
19895;2018/06/20;Oriente;17944498.38;9562000;0;1529452800;-72.53173828;6.249776453;0;0.496;0
19896;2018/06/21;Oriente;18268720.67;9657000;0;1529539200;-72.53173828;6.249776453;0;16.241;0.1
19897;2018/06/22;Oriente;18573813.8;9555000;0;1529625600;-72.53173828;6.249776453;0;0;0.1
19898;2018/06/23;Oriente;17301139.68;9144000;0;1529712000;-72.53173828;6.249776453;0;0;0.1
19899;2018/06/24;Oriente;15507379.17;8202000;1.9;1529798400;-72.53173828;6.249776453;1;2.046;0.6
19900;2018/06/25;Oriente;17679072;9550000;0;1529884800;-72.53173828;6.249776453;0;1.068;0
19901;2018/06/26;Oriente;18150639.37;9600000;0;1529971200;-72.53173828;6.249776453;0;0;0.2
19902;2018/06/27;Oriente;18138304.55;9578000;0;1530057600;-72.53173828;6.249776453;0;0;0
19903;2018/06/28;Oriente;18036909.49;9547000;24.84;1530144000;-72.53173828;6.249776453;1;17.388;0.6
19904;2018/06/29;Oriente;18173816;9413000;0;1530230400;-72.53173828;6.249776453;0;0;0
19905;2018/06/30;Oriente;17192881.66;8760000;0;1530316800;-72.53173828;6.249776453;0;6.23;0
19906;2018/07/01;Oriente;15361073.85;8156000;0;1530403200;-72.53173828;6.249776453;0;2.05;0
19907;2018/07/02;Oriente;15735887.94;8443000;0;1530489600;-72.53173828;6.249776453;0;1.148;0.1
19908;2018/07/03;Oriente;17752704.4;9420000;0;1530576000;-72.53173828;6.249776453;0;0.125;0.2
19909;2018/07/04;Oriente;18273679.81;9540000;0;1530662400;-72.53173828;6.249776453;0;0;0
19910;2018/07/05;Oriente;18320227.91;9678000;0;1530748800;-72.53173828;6.249776453;0;5.416;0
19911;2018/07/06;Oriente;18781504.7;9638000;0;1530835200;-72.53173828;6.249776453;0;0.515;0.1
19912;2018/07/07;Oriente;17712377.03;9199000;14.15;1530921600;-72.53173828;6.249776453;1;31.166;0.8
19913;2018/07/08;Oriente;16197755.06;8676000;16.04;1531008000;-72.53173828;6.249776453;1;12.832;0.8
19914;2018/07/09;Oriente;18437068.58;9708000;76.22;1531094400;-72.53173828;6.249776453;1;38.39;0.9
19915;2018/07/10;Oriente;18499360.19;9827000;0;1531180800;-72.53173828;6.249776453;0;13.979;0.1
19916;2018/07/11;Oriente;18579926.04;9781000;0;1531267200;-72.53173828;6.249776453;0;1.323;0.1
19917;2018/07/12;Oriente;18666213.99;9905000;0;1531353600;-72.53173828;6.249776453;0;0;0
19918;2018/07/13;Oriente;18720395.44;9886000;0;1531440000;-72.53173828;6.249776453;0;0.141;0.1
19919;2018/07/14;Oriente;17793115.36;9385000;0;1531526400;-72.53173828;6.249776453;0;15.039;0.2
19920;2018/07/15;Oriente;16519446.06;8690000;0;1531612800;-72.53173828;6.249776453;0;0.412;0.1
19921;2018/07/16;Oriente;18722999.82;9725000;1.41;1531699200;-72.53173828;6.249776453;1;1.167;0.6
